"This paper investigates the impact of the increased off-shoring in business and manufacturing to Central and Eastern Europe (CEE). Since the off-shoring process is a relatively new activity, there is no precise definition of how to measure its direct impact on a country’s economy.Thus the study is dedicated to identify the main economic factors associated with off-shoring and to examine their impact on the economic growth. The study has used a dataset on economic characteristics for 9 CEE countries (Estonia, Latvia, Lithuania, Poland, Czech Republic, Hungary, Romania, Slovenia, Croatia) during the time period of 2000 – 2008.After applying fixed and random effects econometric model to the panel data for 9 countries, empirical results showed that FDI inflows that enter the country with offshoring processes have a positive influence on the GDP of those countries.Additionally, exports of manufactured products and ICT services are also shown to have a positive influence on GDP. At the same time, indigenous investments and private consumption do have a stronger impact on economic growth compared to foreign direct investments and exports, respectively.",Economics and Finance
"In order to explain how to fulfill the purpose of investigating what makes similar companies adapt different risk report communication strategies in the Nordic banking industry, the research design, method and practical execution will be presented below.The research will be explorative in the sense that the financial risk reports (or pillar 3 reports) have a rather recent appearance in business and is by that naturally not very well covered in other research. As mentioned above, theories about communication is not a new matter and could nowadays be considered a well-established subject of research.It is further to explore how the communication theories visualize in this new subject, and will be researched in order to get better understanding for what financial reporting represent in the field of corporate communication. As the aim is to elaborate on present theoretical reasoning it is natural to focus on finding factors that may explain the phenomenon, and further elaborate if these findings are competing with earlier theories.",Economics and Finance
"Small and medium size enterprises (SMEs) are well known for being the backbone of the economy. They are the key factors of the economic growth as well as for innovating and developing products and services.Financial obstacles often occur for Swedish SMEs when they are searching for ways of financing the business. The lack of necessary financing to help SMEs’ businesses grow has been brought up in many institutions supportive of Swedish SMEs.This study is conducted to examine and give an understanding of how Swedish SMEs established in China are financing their businesses since strong internal financing results in a decrease for a need for external financing. Furthermore, the study is looking at what type of financial obstacles SMEs may encounter.For this purpose the relevant arguments are presented and discussed. This is done through a qualitative approach as well as hermeneutic phenomenology for a more in depth analysis on how certain Swedish SMEs are financing their business in China. The writers have chosen to interview Swedish SMEs who in some way are in the business of manufacturing and production and who are established in China.Interviews were also conducted with representatives from financial institutions in order to gather information on how Swedish SMEs can access external financing. All of the interviews were performed in a semi-structured manner. When the information was gathered some of the Swedish SMEs requested the answers to be anonymous, therefore the writers is keeping all answers from the responding SMEs anonymous in the result and analysis part of the thesis.The answers from the financial representatives are however clearly stated which respondent answered what. Additionally, the writers found that most of the existing research on financing can explain the SMEs financial decisions, yet there was some adaption needed in regards to the theories in order for them to fit into the context of the Swedish SMEs and financiers.Moreover, the authors found that there is no large financing gap or demand to require additional credit from traditional banks or other financiers. Hence, the participating Swedish SMEs established in China mainly obtain financing from shareholder equity or other internal sources to finance their business.",Economics and Finance
"This study strives to examine how microfinance activities can be successfully applied in the developed world. This is done through a field study in New York City. Throughout interviews and observations with three of the largest actors in New York: Acción USA, Grameen America and Project Enterprise, as well as interviews with their clients, the lending processes and key characteristics of the organizations have been mapped. Furthermore, the Federal Reserve Bank of New York has been interviewed on the general opinion of microfinance in the US.Previous theory elaborates on some of the major challenges with implementing microfinance activities in the developed world, such as lack of funding and cultural differences hindering the lending processes to be carried out as they are in the developing world. Henceforth, problems regarding regulation, awareness and outreach are discussed.Throughout the observation of the institutions we can confirm that some of the challenges brought up in theory actually are apparent. We do, however, question the criticism towards the use of group-based lending programs in the developed world. Our study does, in contrast to previous research, imply that the concept does work as well in the US as it does in developing countries.Since this is a case study based on the observations of only a few organizations, it is precarious to draw any general conclusions based upon the findings. Indications of key success factors are, though, group-based lending programs, non-financial services, creating awareness, financial sustainability, savings as funding, standardized regulations and increased transparency. Finally we advocate focus on job creation to obtain acknowledgement.",Economics and Finance
"Building Information Modeling (BIM) or Virtual Design and Construction (VDC) recently has been regarded as crucial by the architecture, engineering, and construction (AEC) industry. The use of BIM/VDC represents the creation and use of a three-dimensional (3D) virtual model that amplifies the design, construction, and operation of a building.This technological improvement fundamentally changes the process of how the buildings are designed and constructed. However, the approach to the use of advanced technology in the AEC industry does not seem to be welcomed by the majority of the industry regarding high initial cost of implementation.This study presents data gathered from meetings, interviews and a case study which was a construction project run in Sweden to determine the savings implementing BIM/VDC and to reveal the return on investment (ROI) from a general contractor (GC) perspective. The potential savings to the GC to invest in BIM/VDC were estimated based on the PENG model, measurable cost benefits associated with reduced schedule overruns and reduced change order cost.This study confirmed that BIM/VDC results in vast savings and positive impacts on ROI based on the results from the case study which deployed it successfully.",Economics and Finance
"Disinvestment is the action of an organization or government of selling or liquidating an asset or subsidiary.EVOLUTION OF DISINVESTMENT POLICY:It has been decided that Government would disinvest up to 20 per cent of its equity in selected public sector undertakings, in favour of mutual funds and financial or investment institutions in the public sector.The disinvestment, which would broad base the equity, improve management and enhance the availability of resources for these enterprises, is also expected to yield Rs. 2,500 crores to the exchequer in 1991-92.The modalities and details of implementing this decision, which are being worked out, would be announced separately. The policy, as enunciated by the Government, under the Prime Minister Shri Chandrashekhar was to divest up to 20% of the Government equity in selected PSEs in favour of public sector institutional investors.The objective of the policy was stated to be to broad-base equity, improve management, and enhance availability of resources for these PSEs and yield resources for the exchequer.Download Disinvestment Finance Project",Economics and Finance
"The need for Cash to run the day-to-day business activities cannot be overemphasized. One can hardly find a business firm, which does not require any amount of Cash. Indeed, firms differ in their requirements of the Cash.A firm should aim at maximizing the wealth of its shareholders. In its endeavor to do so, a firm should earn sufficient return from its operation. Earning a steady amount of profit requires successful sales activity. The firm has to invest enough funds in current asset for generating sales. Current asset are needed because sales do not convert into cash instantaneously. There is always an operating cycle involved in the conversion of sales into cash.The objectives are to analyze the Cash management and to determine efficiency in cash, inventories, debtors and creditors. Further, to understand the liquidity and profitability position of the firm.These objectives are achieved by using ratio analysis and then arriving at conclusions, which are important to understand the efficiency / inefficiency of Cash.It was noticed in the study that the company had utilized its Cash efficiently and can also try to get more effective values by working on it. The cash required to meet out the current liabilities is maintained at a normal level that shows the company follows an average policy.Download Project Report and PPT",Economics and Finance
"Worldwide, the wind has been changing in the finance sector in general and banking-investment sector in particular. Such a panorama teaches us that now, is the time of cooperation rather than a competition, now it’s a time of convergence rather than cutting each other’s neck over customers and markets, now it’s a time of consolidation rather than antagonism.Curing the fatal disease requires the doses of small pills; impressive thoughts come out from the small brain, similarly, India requires prominence of small and medium enterprises for curing its problem of low economic growth vis-à-vis developed nations.To cure the overall disease of lack of appropriate growth of Indian SMEs – Small and Medium Enterprises, India needs several small pills such as adequate credit delivery to SMEs, better risk management, technological upgradation of Banks esp. Public Sector Banks, attitudinal change in Bankers and so on. Among them, the major problem of inadequate financing to SMEs needs an urgent attention.Having said this, it is pertinent to mention that Small Industrial Development Bank of India has achieved landmark results in the domain of small and medium enterprise financing and fulfilling their credit requirements time to time in various forms such as long term project finance, working capital finance, bill discounting etc.However considering the level of appetite for credit facilities of Indian small and medium enterprises, private and public sector banks in India need to work out an unique and innovative model of financing to this vital sector (SME) of Indian Economy.In today’s changing world, retail trading, SME financing, rural credit and overseas operations are the major growth drivers for Indian banking industry. The scene has changed since the adoption of financial sector restructuring programme in 1991.The reform in the financial sector in India along with the overall second generation economic reforms in Indian economy has transformed the landscape of banking industry and financial institutions. GDP growth in the 10 years after reforms averaged around 6 %.With the introduction of the reforms especially in financial sector and successful implementation of them resulted into the marked improvement in the financial health of the commercial banks measured in terms of capital adequacy, profitability, asset quality and provisioning for the doubtful losses.Download Credit Appraisal Project",Economics and Finance
"In order to determine the maximum efficiency of investment solutions, introduced the concept of investment attractiveness of the company. The concept fairly new in economic publications appeared relatively recently and is used primarily in the characterization and evaluation of investment targets, ratings comparisons, and the comparative analysis of processes.Investigation of different points of view on its interpretation revealed that in the current understanding is no uniform approach to the essence of this economic category. Investment attractiveness correlate with the desirability of investing in the interests of the investor enterprise, which depends on several factors that characterize the activity of the subject.Evaluation of investment attractiveness of the company – actually checked that the company’s expectations of investors. Depending on the specifics of the company and available source of data the specific scope of work may differ, but in any case, the estimation of investment attractiveness of the company involves diagnosis of the company and determine its strengths and weaknesses to this point, as well as risk identification and future possibilities.During the diagnostic addresses all major aspects of the company: production of products / services, marketing, finance, corporate governance.",Economics and Finance
"Despite the huge sum of money that is being spent on research and development (R & D) on yearly basis by firms, very few empirical studies exist to shed more lights about the effects of this practice on firm performance.However, the International Financial Reporting Standards (IFRS) issued by the International Accounting Standards Board (IASB) in their publication of International Accounting Standard (IAS) 38, require that expenditures incurred during R & D should either be expensed in the statement of comprehensive income or capitalized as an intangible asset in the statement of financial position provided certain criteria are fulfilled.Therefore, the main purpose of this study is to investigate the impact of expensed R & D and/or capitalized R & D on firm performanceMETHOD: Data for the study was collected from the audited financial statements of firms listed at the London Stock Exchange as well as from the website of this stock market. Two sampling techniques were utilized in the study; namely stratified sampling and random sampling.Stratified sampling technique was used to stratify the companies into various industries while random sampling was used to randomly select firms that are engaged in R & D from each of these industries. The final sample consisting of 52 firms gave a total of 260 observations for a period of 5 years.Expensed R & D and capitalized R & D were obtained by taking the averages of statement of comprehensive income R & D to Revenue and statement of financial position R & D to revenue respectively. Moreover, firm performance was measured using accounting-based indicators which were Return on Asset (ROA), Return on Capital Employed (ROCE), Dividend Yield (DY), Dividend Cover (DC), Earnings per Share (EPS), Price Earnings Ratio (PE) and Capital Gearing Ratio (CGR).RESULTS: The results of the study show that expensed R & D has a significant positive impact on DC, a significant negative impact on EPS, positively correlated with CGR with no significant impact and negatively correlated with ROA, ROCE, DY and PE but had no significant impact.As concerns capitalized R & D, the results reveal that capitalized R & D has a significant negative impact on ROA, ROCE and EPS, positively correlated with CGR but have no significant impact and negatively correlated with DY, DC and PE as well though no significant impact was found.",Economics and Finance
"Within the field of microfinance, there has been an ongoing debate about whether microfinance institutions should be commercialized. One side argues that a business that very much can earn profits at the same time as it helps the poor, is not justified to receive charity, but should be run with the risks and benefits of any other profit-seeking business.The other side argues that the outreach to the ones who most need microfinance, is severely hampered if firms are profit-seeking; arguing that they only target the individuals who allow them to make profits.This study is a case study based on India, one of the world’s largest nations, and home to millions of people living below the poverty line. Microfinance is widespread in India, and with one of the researchers speaking Hindi, India became our choice of case study. A grounded theory methodology is applied in order for us to learn as much as possible about the context of microfinance in India.Within the context, we look for the mission and the impact of the various institutions. Analysis is done through the constant comparison method; with comparisons within and between different organizations. Each organization is individually analyzed to find recurring themes, always being open to the emergence of new themes. Then, the organizations are compared with others of the same legal form, and finally with all other forms of organizations.Several different kinds of institutions are identified, working directly or indirectly with providing small loans to low-income individuals. These institutions include banks, local area banks, section 25 companies, NGOs, and cooperative societies.Each one of the institutions has, by law, different areas of restriction and the study finds that the missions of the various organizations can be linked to their legal form; the mission indicating which form they currently operate under or which legal form they are striving to achieve.The major difference between the various legal forms is their methods of accumulating finances, and how they manage their revenue. Although banks actually earn profits, they have not yet been fully commercialized, as they are restricted from attracting mainstream international capital.The conclusions indicate that in India, microfinance has not reached the point where it has been fully commercialized, but rather the passion for their work and visions of the founders very much guide the work of the various organizations.This can be seen in the missions that guide the organizations and the services provided to fulfill the mission. Commercialization is however, far from a non-issue. If legislation regarding IPOs is changed, the level of commercialization and competitive scene for microfinance in India could change dramatically.",Economics and Finance
"This project aims to add empirical evidence to the corporate finance literature by looking at two main financing issues, namely firms’ payout policies and capital structure decisions, in the context of emerging markets.The project consists of seven chapters, including five main standalone research papers. After an introductory chapter, the first research paper reviews the existing literature on the dividend policy controversy with an emphasis on recent empirical work.The following two chapters consist of two research papers which look separately at the dividend and capital structure decisions of firms in India and in Mauritius.In the second research paper an agency model of dividend policy is estimated and tested on a sample of Indian firms using Weighted Least Squares methodology. The third research paper applies panel data procedures to estimate and test a model of the determinants of leverage, using the entire population of non-financial quoted firms in Mauritius.The last two empirical papers investigate how affiliation with an Indian Business House impacts on the dividend and capital structure decisions of firms. The impact of group-affiliation on the payout decision is tested by Maximum Likelihood qualitative and limited dependent variable techniques.The analysis of the impact of group-affiliation on the capital structure decision is conducted using Ordinary Least Squares methods and incorporates group-level characteristics as explanatory variables.While the main findings of these papers are on the whole consistent with the theory, there are new major insights that represent the special case of emerging markets. These main insights, as well as the main conclusions of the study, are summarised in Chapter 7, including some promising ideas for future research.",Economics and Finance
"Informing outsiders of the potential and quality of the organization in a way that will benefit the organization and avoid putting it at risk is a challenging task in competitive settings. Under conditions of uncertainty, in which external entities are imperfectly informed about the organization, outsiders will seek for alternative signals of quality.Current research of interfirm signaling has focused on the sender’s ability to generate signals. In this dissertation, I propose that receivers of signals are heterogeneous in their ability to interpret signals and that this heterogeneity significantly influences the outcome of the interaction between signaler and interpreter. I apply this insight in an entrepreneurial setting to explain differences in signaling to venture capitalist and informal private equity investors (business angels) over the early stages of a firm’s lifecycle.The findings have strong implications for entrepreneurial firms’ strategy and, generally, to signaling theory. I argue that signals are multifaceted. Outsiders may base their decisions on two aspects of signal: the informative aspect, which relays direct information on the capabilities of the organization; and, the legitimizing aspect, which conveys legitimacy through actions of third-party entities. The use of each aspect is determined by the abilities of the sender to generate the signal and the receiver to interpret it. I posit that the informative aspect of the signal will be prominent when both the sender’s and the receiver’s abilities are high. When either the sender’s ability to generate a signal, or the receiver’s ability to interpret it, is limited, the legitimizing aspect of the signal will be prominent. When both the sender and the receiver possess low signaling abilities, the interpretation will be based on idiosyncratic data.This study explores the differences between these two facets of signals, the relationships between the signal aspects at different stages of the organizational life cycle, and the usefulness of each signal aspect when considering the organization’s target audience. The first essay explains the purpose of the two signal aspects for stakeholders and the interactive nature of the signals’ facets. The two following essays test the theory by utilizing two large datasets of private equity investment solicitations. The second essay evaluates the effectiveness of the legitimizing aspect of the signal as a mechanism for screening startups’ funding solicitations. The third essay compares the informative and legitimizing aspects of signals as decision making mechanisms for both angel and venture capital investors.",Economics and Finance
"PURPOSE:The main purpose of this research is to determine the consumer level approach of brand equity in Citibank N.A using empirical information based on its brand awareness. The awareness of a brand would show the level of the brand recognition. A telephone interview was conducted to explain the different aspects that constitute the recognition of brand equity and brand awareness of Citibank N.A-Cameroon in addition to its ads.RESEARCH QUESTION:How can Citibank N.A, Cameroon subsidiary, measure the level of its brand equity from its brand awareness?RESEARCH APPROACH/METHODOLOGY:In order to answer the research question and achieve the research objective established for this research, a structured research method was required. In this research a qualitative research approach was applied to suit the content of the research. A telephone interview was conducted to give a qualitative view of this research.FINDINGS AND CONCLUSIONS:Awareness (aided, unaided), contributes to the recognition of brand equity. In the empirical part of the thesis brand recognition and awareness can be facilitated by Citibank-Cameroon subsidiary being participative in its social corporate responsibility plan to develop the community by planting trees and organizing football competition every summer holidays. This brand strategy has been used for several years to keep a positive brand image of the bank.",Economics and Finance
"Essay 1, Constrained Capacity and Equilibrium Forward Premia in Electricity Markets, develops a refinement of the equilibrium electricity pricing model in Bessembinder and Lemmon. The refined model explicitly accounts for constrained capacity, an important feature in electricity markets.Explicitly including a role for capacity allows the model to reproduce the price spikes observed in wholesale electricity markets. The refined model implies that the equilibrium forward premium, defined to be the forward price minus the expected spot price, is decreasing in spot price variance when the expected spot electricity price is low, but is increasing in the spot price variance when the expected spot electricity price is high. Further, the refined model implies that, ceteris paribus, the equilibrium forward premium is increasing in the ratio of the expected spot electricity price to the fixed retail price. The implications of this model are closer to reality.How does currency return volatility evolve over time and what are the properties of volatility dynamics? Is the drift of currency return volatility non-linear? What forms of non-linearities are admitted in the drift and diffusion functions? The purpose of essay 2, Estimation of Continuous-Time Models for Foreign Exchange Volatility, is to estimate a large class of volatility processes and explore these issues using weekly data on two currency pairs: U.S. dollar-British pound and Japanese Yen-U.S. dollar.The estimation approach is based on maximum-likelihood estimation that relies on closed-form density approximations. Based on volatility implied by currency options, the constant elasticity of variance specification provides a reasonable characterization of the variance of variance function. Extending the diffusion function beyond the CEV specification does not improve the fit of the model, regardless of the assumed form of the drift function. Further, I find that certain types of non-linearities in the drift function improve the goodness of fit statistics, though no generalizations can be made.",Economics and Finance
"Prior research has identified the manner in which human capital, social capital, and other intangible resources create value for organizations. Among such resources, those contributed by a firm’s top managers have been singled out as particularly important for the generation and preservation of competitive advantage. However, the costs incurred to gain access to these resources, which reside at the individual and relational levels rather than at the firm level, are rarely considered.In this study, I focus on individual executives as the level of analysis instead of the traditional view of firms as unitary actors in order to study intra-organizational value appropriation. I focus on the most direct and economically significant form of value appropriation by top managers: executive compensation.I introduce a theoretical framework linking executive compensation to executive-level intangible resources including human capital and social capital. I distinguish between generic and firm-specific forms of capital due to differences in the causal mechanisms linking each type of resource to compensation.Generic resources convey market power and are directly appropriable by executives. Firm-specific resources have no value outside the firm and therefore do not convey market power, yet they will convey a different sort of power derived from familiarity, visibility, and legitimacy. Drawing on a sample of 71 executives from 36 publicly-traded US firms in high-technology industries, I provide empirical results that are broadly supportive of three of four hypotheses.Executive compensation is found to be positively related to generic human capital (measured by the breadth of executives’ experience across multiple industries), generic social capital (external network size, external network range) and firm-specific social capital (the strength of intra-TMT ties, internal network size, criticality of internal ties, criticality of external ties).I find no evidence linking executive compensation to firm-specific human capital. These results demonstrate the hazard of focusing on the value created by human capital and social capital without also considering the costs firms incur to access those resources.",Economics and Finance
"Financial securities market regulation is subject to increasingly rapid reforms. Despite the political interest in different forms of reforms, economic analyses of the rationales for specific securities market regulation are primarily focused on specific issues such as insider trading. An overall analysis of securities markets regulation is rare.The purpose of this paper is to fill this gap. I identify three reasons – based on market failures – for specific securities market regulations, systemic risk, investor protection and efficiency problems. The systemic risks first emanate from the clearing and settlement systems and second stem from the financial intermediaries’ substantial dependence on securities markets for funding and risk management. Regulation may also be warranted, for efficiency reasons, due to externalities in the markets.The investor protection arguments are more problematic. The most persuading argument is based on a combination of a) the principal agent problem, b) the free riding problems resulting in monitoring difficulties, c) the long-term aspect of many investment services, and d) an assumption that the public sector has a responsibility for some minimum living standards. I also analyze why securities markets should not be regulated based on a) an analysis of the motives of the regulator, b) the potential of creating negative side effects, c) moral hazard, d) enforceability, and e) the risk of consumer over-protection.The paper further discusses the pros and cons of self-regulation, as well as some trends affecting the regulatory process presently. Finally, the paper concludes with some policy recommendations. First, there is a risk that the new EU-wide securities regulation in practice will lead to a government re-regulation, at the expense of well-functioning self-regulations.Second, even though the EU regulatory harmonization has the objective of increasing competition by creating a single market for investment services, there is a clear risk that it will hamper a necessary regulatory competition. Third, there is a clear trend of motivating new regulations using consumer protection arguments, without a serious discussion of the market failures involved. A larger focus on such an analysis is necessary.",Economics and Finance
"The first essay provides theory concerning the risk-taking incentives of microfinance borrowers in varying cases: individual liability, group liability without social sanctions, and group liability with social sanctions.The results provide insight into how a community’s social capital and a country’s credit rights interact to induce recipients of microfinance programs to take risk. Consistent with recent anecdotal evidence that suggests a “dark side” to microfinance, the results show that communal ties among joint liability borrowing groups may not lead to higher repayment rates and may have worse welfare effects on the recipients by making the poorest group members unwilling to take the risks necessary to grow a business.The second essay considers floating rate convertibles (FRCs). FRCs are a category of PIPE securities that receive negative associations in both the academic and professional literature. This study sheds light on the managerial relationship to the decision to issue FRCs and to the variation in market response to these issues. One main result of the study identifies influence of the CFO relative to the CEO as significant in the decision to issue FRCs and in the market’s immediate reaction to the issuance. Another main result is that FRC issuing firms with CFOs without prior public equity issuance experience have significantly negative long run abnormal returns, whereas FRC issuing firms with experienced CFOs do not.",Economics and Finance
"This project studies two related issues that have gained relevance as a consequence of several of the major currency crises of the 1990s. The first is the impact that devaluations have on investment when domestic firms have currency mismatches, i.e., debt denominated in foreign currency and assets and revenues in domestic currency. The second has to do with the causes behind the widespread presence of currency mismatches in many economies of the world.Chapter 2 analyzes the first issue using firm level data for Thailand to test for the impact of currency mismatches on firms’ investment during the Asian crisis. A key feature of the analysis is that it exploits the heterogeneity that exists in the degree of currency mismatch across firms in order to identify the mentioned impact.The results of this chapter suggest that currency mismatches played a statistically significant role in explaining the investment decline observed in Thailand during and after the Asian crisis, and, as a result, that a balance sheet channel may have operated during the crisis.The results also suggest that omitting complementary explanations of the Asian crisis, in particular the presence of over-investment prior to the crisis, produces an artificially high impact of currency mismatches on investment. This result occurs due to the co-movement that investment and currency mismatches have in the period preceding the crisis. Chapter 3 assesses the generality of the results of the previous chapter by analyzing other three countries that were involved in the Asian crisis: Indonesia, Malaysia, and South Korea. Although less robust due to data limitations, the analysis is still very insightful.Chapter 4 deals with the second issue mentioned in the first paragraph. The chapter proposes a model that emphasizes the incentives of domestic governments to generate opportunistic devaluations in order to transfer resources from foreign lenders to domestic borrowers in case debt contracts were denominated in domestic currency. The model is not only able to explain why firms end up having currency mismatches, but it is also consistent with several of the stylized facts associated with international capital movements.",Economics and Finance
"It is fact that one of the main reasons why a country is considered developed or developing lies on its industry development level. A nation without a well-developed industry does not create jobs enough, thus wealth to keep its population on high standards. It is critical to a nation have its national enterprises boosting employment and developing internal technologies, which is the driving force behind innovation.Thus, small companies pose a tremendous opportunity to allow expansion and development; however one of the main constraints avoiding it is due to the difficulty in providing financial funds to entrepreneurial ventures, which is the main track of this study.This study was based in two “newly industrialized countries” (Bozyk) (Brazil and Thailand) by analysing entrepreneurs in terms of how they have got seed funds to start their business, what they think about other options of start-up financing and if they would open a new company, would they choose a different source of funding? Moreover, a comparison between the two countries is assessed showing commonalities and differences between them, demonstrating the most viable seed funding options in the entrepreneur’s perspectiveas the completion of this study.",Economics and Finance
"Real estate industry is a new economic growth point and main industry in Chinese gross domestic product nowadays. This paper analyzes the trend of Chinese real estate market development to help investors to understand the current situation of Chinese real estate markets and policies better, so as to make better real estate investment decisions in China in the future.Because of oversaturated with investment and higher cost of investment there are more and more limitations in investing in big cities in China. With the rapid development of the economy, the huge inner demand of real estate is increasing in medium and small sized cities.Some investigations show that there are huge spaces of the appreciation in Chinese real estate market in medium and small sized cities. The author will describe and analyze the investment strategy and development of Fuxing Huiyu Real Estate Corporation as a case study.The demonstrated company is a public company with rapid growth in a medium sized city named Wuhan in the central part of China. Other investment companies or real estate companies could get some ideas by analyzing the development and decision making process of this company.",Economics and Finance
"Today, neither employees nor employers seem to take for granted that a person will stay with the same firm until retirement. Yet, keeping employees for longer periods is an important challenge for firms. One industry where retention is interesting is the auditing industry in Sweden, this because certain requirements are needed to become an auditor.Firstly, the employee needs to have a Swedish university degree, including specific courses within auditing/accounting. Furthermore, the person needs practical experience for a specific period of time. Due to these statements the challenge of retaining and motivating valuable employees is crucial for the auditing firms, which is why we have chosen to do a case study at Auditing Company X to see how they work with employee retention.We have compared the findings to our chosen theory, which consist of four categories: the hiring process, internal labor market and career, motivation and performance, and finally culture and leadership. These four categories are initially based on Leigh Branham‟s book: Keeping the people who keep you in business: 24 ways to hang on to your most valuable talent.In our conducted case study, at Auditing Company X, we have been able to conclude that the firms retention practices are to a great extend in line with the theoretical framework. There are some areas that need further attention from the company, such as an individualized reward system and communication between managers and employees. Even though there are some parts to work on the most important aspects of retention, such as having a holistic and long-term orientation, Auditing Company X seems to have incorporated this into their practices successfully.",Economics and Finance
"The subject of corporate governance and its role to define and guard the rights and duties of all the participants of corporate culture is so important in the financial and economic system of the business world that all the financial growth models prepared in the history of the economics are based on the assumption of efficient, just and effective corporate governance structures of the business units and the society, it has been and will be a subject under scrutiny for further discussion because of its importance in various dimensions of human economic actions.This paper tends to explore the impact of board composition and ownership concentration on the financial performance of the company particularly in Pakistani capital market, this impact has been analysed by various researchers in different parts of the world for the research purposes.They found positive, negative and mixed results. Very limited research work has been done for Pakistani capital market so it is the need of time to do more in-depth study for this capital, particularly after the world-wide financial crises of 2008.For our research study, we reviewed not only the previous researches and literatures from world-wide capital markets but also examined the local researches on the impact of the ownership and board composition on the firm performance in the listed companies of Pakistani stock market. The sample for this research paper is consisting of two hundred (200) listed companies in Pakistan.A positivist, deductive and quantitative approach has been adopted to analyse the impact  of ownership and board composition on the financial performance of the companies. We have used Tobin’s Q and ROA as measures of financial performance of the sample companies, and analysed the variation of these variables with respect to the ownership and board composition variables of the sample companies.On the basis of our correlation results; it is reported that for the board composition factors, we find significant correlation between board size and the firm’s financial performance, where as we could not find any significant correlation of the female percentage in the board and independent directors percentage in audit committee with the financial performance of the company.For ownership composition we found the significant relation between the associated  companies’ ownership percent age and the financial performance of the company. Where as we could not find any significant relation of ownership held by financial institutions, and ownership concentration on the financial performance of the company in Pakistan.Finally after considering all the results driven from the sample under analysis, this paper concludes with the understanding  that there is significant relation between the board size and associated companies ownership on the financial performance of the company. However this topic requires further exploration because there is so much diversity of perspectives in this circumstance.",Economics and Finance
"Background: Growth oriented entrepreneurial businesses need funding for the development of their idea, technology, product etc. However, for the businesses in the very earliest stages of development, access to funding is very limited. Growing young ventures are important job creators and positively affect growth in an economy. Bridging the gap of funding to these companies is therefore on the agenda of governments around the world.Purpose: To describe the situation facing seed stage investing venture capitalists. I will emphasize difficulties and evaluate venture capitalists ability in addressing them. Effects of the difficulties in form of access to financing for entrepreneurs and a possible need for government intervention will be examined.Method: Empirical information from seed stage investing venture capital organizations have been collected in the form of face-to-face interviews, email- questionnaires and a telephone interview. Organizations from Sweden, Denmark and Germany are included in the study.Result: Several factors make seed stage investing unattractive compared to later stages. Important difficulties are higher risks, high costs for fund management, goal in congruence in the investor – venture capitalist relation and lack of bargaining power for seed venture capitalists. Environmental factors that have an impact on seed investing are the deal flow, the investment climate and access to soft funding. Seed stage investing is a very challenging business and the difficulties are to a large extent hard to overcome. The investors more likely have to accept them and I conclude that long term profitability of seed funds is unlikely, at least in absence of government support in form of soft funding towards the entrepreneurial businesses.",Economics and Finance
"Globalization and deregulations have increased competition in the marketplace, as nowadays it has become much easier for companies to cross borders and compete internationally. The increased competition, on its behalf, has made organizations to constantly try increase their productivity and decrease their costs. One way for them to achieve that is by investing in information technology.Using an already developed model for measuring the quality of online services, the thesis authors have developed and later on modified a theoretical model (instrument) for measuring the quality of online banking services in particular. Using quantitative research method including the design and distribution of a questionnaire, empirical data was collected on which statistical analysis has been performed.As a result of the conducted analysis, the initial theoretical model has been modified, so as the final version of the model (instrument) for measuring quality of online banking services includes four quality dimensions (Service Performance, Website Characteristics, Communication and Efficiency) with total of 17 items (questions).Furthermore, based on the modified theoretical model, customer satisfaction with different aspects of the online banking services has been evaluated. Based on the results of the Analysis of Empirical Data, managerial recommendations are given. Suggestions for further research on quality of online banking services are also offered.Contents1 Introduction1.1 Background1.2 Problem Discussion1.3 Purpose1.4 Research Questions1.5 Delimitations1.6 Definitions1.7 Disposition of the Thesis2 Theoretical Framework2.1 Traditional Services2.1.1 Definition and Characteristics of Services2.1.2 Traditional Services Quality2.1.3 SERVQUAL2.1.4 Studies on Traditional Banking Services Quality2.2 E-Services2.2.1 Definition and Characteristics of E-services2.2.2 E-services Quality2.3 Online Systems Quality2.3.1 Definition and Importance in Relation to the Study of E-service Quality2.3.2 Studies on Online Systems Quality2.4 E-Banking Services2.4.1 Definition and Types of E-Banking Services2.4.2 Studies on E-banking Service Quality2.5 E-SQ (E-S-QUAL and E-RecS-QUAL) Instrument for Measuring Online Services Quality2.6 Summary of the Theoretical Framework3 Methodology3.1 Research Approach3.1.1 Quantitative and Qualitative Research Methods3.2 Sample Selection3.3 Data Collection3.4 Data Analysis3.4.1 Cronbach’s Alpha Test of Reliability3.4.2 Principal Component Analysis3.5 Reliability and Validity3.5.1 Reliability3.5.2 Validity4 Empirical Data and Analysis4.1 Missing Data4.2 Descriptive Statistics4.3 Cronbach’s Alpha Test of Reliability4.4 Principal Component Analysis4.5 Cronbach’s Alpha Test of Reliability on the Modified Theoretical Model4.6 Modified Theoretical Model4.7 Descriptive Statistics Analysis (based on the modified theoretical model)4.7.1 Analysis by Quality Dimension4.7.2 Ranking Satisfaction & Dissatisfaction Levels of Customers on Different Quality Dimensions4.7.3 The Special Case of Föreningssparbanken (FSB)5 Conclusion and Discussions5.1 Conclusions5.2 Discussions5.3 Managerial Recommendations5.4 Further ResearchReferencesAuthor: Kenova, Vasya & Jonasson, Patrik",Economics and Finance
